"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"318bf822d4f2bd3920367560218619c0","wants no more friend or exboyfriend drama drama",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/17/09 04:28 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is out for the count",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/29/09 04:38 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Its the little things in life- fresh flowers, katie ion, netflix instant movies",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/24/09 07:03 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is bummed the instant movie didnt pull through",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/31/09 09:07 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","wants to go to paris. anyone care to accompany me?",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/22/09 05:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","one minute at a time",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/13/09 02:04 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Loves avoiding burning a whole in her pocket. Lesportsac purses and DVD overload.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/31/09 11:42 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","really hates California's economy right now",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/20/09 07:11 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","I lost.....my ex is in a relationship before me",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",06/30/09 05:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Is having a great day so far, thanks to santa paula noon meetings. and my mom.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/04/09 10:18 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is *PROPNAME*'s bestbian",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/23/09 06:03 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","misses the ability to drive",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/22/09 03:09 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Mi familia de la cuidad de mexico esta aqui! Necesito que practicar mi espanol.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/27/09 05:31 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Is wearing red lipstick, watching movies, hot boys, and her mother screech at the family dog..... ""random"" doesnt even begin to describe this scene",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/20/09 06:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","anthony bourdain bliss",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/25/09 02:20 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Turbo tax tried charging me $140 dollars to process my taxes. my mom did it for free. fuck you turbo tax and thanks mom for saving the day.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/22/09 09:51 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is on her way up north to face her judgement",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/01/09 08:28 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Target is my savior- sandals, dresses and shirts, oh my!",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/25/09 03:16 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is slightly smitten with the phoenix family. its weird, i know.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/13/09 05:13 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is hoping to finally get a break tomorrow!",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/06/09 07:04 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","rhinanna is just getting crazier and crazier. or more stupid.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/10/09 02:58 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","feels like a bum without legs",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",07/15/09 04:14 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Having a job again is weird, but welcome.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/08/09 01:04 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is 3 years to go",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/29/09 12:11 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","s electronics are giving out.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/26/09 04:33 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is celebrating her 90th day with dieting and work whahooo! not.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/30/09 11:36 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is in love with her new black peacoat. Who else is pumped it's fall?",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/06/09 11:40 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is sick in an way she's never been physically sick before. feels like a hangover mixed with the flu mixed with weakness and nausea",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/02/09 03:55 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","hates the business that is the United States' healthcare system",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/03/09 02:51 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","thinks Rhianna's Italian Vogue photoshoot is in bad taste and inappropriate. yuck.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/03/09 03:39 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is excited for NBC thursdays- especially excited for community",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/09/09 01:14 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is in love with *PROPNAME*.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/04/09 03:09 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","""La Vie En Rose""- there are no words. Absolutely brilliant, honest, and beautiful movie.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/09/09 07:50 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is flashing lights kanye style",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/15/09 04:02 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","i got a break! a $3000 healthcare break! whoooooo",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/14/09 03:55 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is actually going to see someone besides my mother on my day off. No offense mom. U r fabulous but im turning into a 13-year-old not-out-of-the-closet-yet gay man by the amount of time i spend with you.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/14/09 08:05 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","ARGGGGGGGGGGGGG!!!!!!!",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",09/15/09 05:00 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","true blood is getting me in the halloween spirit. damn, bill is hot.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/29/09 05:24 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","michael scott dancing in the booze cruise episode is really entertaining to me right now.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/04/09 07:49 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","the office, cleaning, and hanging con mi madre are my drugs of choice this evening",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/09/09 05:07 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","RIP Prague nights Fall semester 2007",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/11/09 04:15 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","needs a hot hair cut. anyone know where i can get a fierce one for under 50 in vc?",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/11/09 02:06 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","wants to know when she became a single 35-year-old lady. Tonight I visited a dating site and watched ""accidentally on purpose"" and felt for the characters. seriously?!",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/17/09 05:00 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is ready for her day off",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/04/09 06:37 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","life is looking up",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/17/09 04:30 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is excited to kick it old school with an old friend in a new place",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/20/09 04:50 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","why does netflix need me to have at least 6 dvds in my queue? i think 5 is quite enough, thank you gluttonous 'merica.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/26/09 03:50 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is rediscovering her love for bjork",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/29/09 04:56 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","money, teeth cleaning, g-ma's, bus, top secret errand, target, rodarte dress for $40(!!!), some warm and comfy- themed xmas shopping, spending time with mom, coffee, sephora.com, the office, stepping outside and forgetting how cold it gets without proper coverage- productive and selfindulgent bliss. not a bad day off.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",12/09/09 05:08 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","wants to find a way to san fran after the new year",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/14/09 02:16 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is in love. With *PROPNAME*.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",12/11/09 05:35 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is going to start using disposable cameras again- she agrees with stephanie that the anticipation of not knowing what will show up is very missed",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/20/09 12:35 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","thank you to everyone who sent me fb love and made my birthday more special than i could ever have imagined. im sooooooo lucky to have so many great souls in my life.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",12/08/09 03:15 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is very excite for today and this weekend.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",06/30/09 11:00 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","its a beautiful fall day in southern california.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",11/24/09 09:33 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","s g-ma is the coolest",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",12/03/09 02:13 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","wishes she was moving on up in the world. but at least she has ja'mie to get her through it.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",01/09/10 05:00 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Today is my 2 month birthday!",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",08/31/09 11:08 PM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","intervention- heroine and xanax and crack- oh my.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",01/19/10 05:50 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","is having a bad day. not even target, shoes, nor a good guacamole carls jr. burger could bring me up.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",01/24/10 02:48 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","summer heights high. ja'mie, jonah, and mr. g. im hooked on chris lilley.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",01/04/10 07:28 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Um, amy poehler is rocking my world right now. seriously, the bad date rant was HYSTERICAL. tivo that shit. and by that shit, i mean parks and recreation.",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/09/09 03:49 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"318bf822d4f2bd3920367560218619c0","Ten Movies to Watch Right Now (and some you can Instant Netflix) 1. La Vie En Rose 2. Shrink (if you love LA) 3. Paris Je'taime (if you love Paris) 3. Clay Pidgeons (*PROPNAME* is priceless) 4. Quills 5. Away We Go 6. Sunshine Cleaning 7. A League of Their Own 8. Smart People (I Heart *PROPNAME*'s Page and SJP) 9. Frost//Nixon 10. Doubt",4.50,4.00,3.00,4.50,3.75,"y","y","n","y","n",10/11/09 01:39 AM,318,49024.8,97.88,0.02,49584,0.49,0.06
"ecbddbfe00e0f83cfdb802a7186061c7","is stuck on Band-Aid brand, cuz Band-Aid's stuck on me!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",06/28/09 05:03 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","Just going to grab some raw fish................",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",06/14/09 08:33 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","saw HP6... funny, lots of awesome awkward silences, but the scriptwriter needs to have his fingers broken. Not only did they achieve new and improved levels of editing important plot elements out, but they are getting increasingly more creative with the n",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",07/15/09 07:04 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","Need to re-learn my patterns again... awesome...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",07/09/09 12:13 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","FREE SLURPEE DAY!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",07/11/09 03:18 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","has GOT to stop waking up at 1pm...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/08/09 06:05 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","is not feeling exactly top-notch...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",08/22/09 01:55 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","will have too many notifications at the next log in...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",08/30/09 06:16 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","First day of school done! finances are going to be the end of me...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/11/09 04:51 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","is tired and for some reason is looking forward to classes starting...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/04/09 08:17 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","2 months of hell yet again... FML",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",07/30/09 09:42 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","got to play with fire in front of a crowd... YAY!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/14/09 01:07 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","is in love with Ren Fest...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/16/09 12:59 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","3 DAYS!!!!!!!!!!!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/18/09 02:23 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","What a great day!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/21/09 03:00 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","loves the Pirate English version of Facebook!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/17/09 03:07 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","has a choice...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",07/31/09 08:31 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","2 DAYS!!!!!!!!!!!!!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/18/09 03:13 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","Ren Fest with rain - Still good!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/04/09 11:48 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","kindly thanks everyone who wished him a happy birthday!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/20/09 03:51 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","finance class :(",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/08/09 11:25 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","GETS TO SLEEP TONIGHT!!!!!!!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/14/09 06:25 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","3 HOURS LEFT!!!!!!!!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/20/09 01:05 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","As much as I like our family's mechanic, I really wish we'd stop giving him so much business... :(",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/16/09 04:59 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","is dying!!! HEEEEELPPPPP!!!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/22/09 01:09 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","Saturday was easily one of the best days of my entire LIFE!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",09/29/09 03:31 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","feeling slightly better...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/24/09 04:42 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","I've done it - i procrastinated enough by playing Bejeweled Blitz to cause it to go offline. MLIA",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/03/09 09:08 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","is potentially going to be pulling an all-nighter. feel free to txt to keep me entertained//awake...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/13/09 03:39 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7",":))))))))",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/22/09 09:39 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","finally caught up on sleep :D now off to rake more leaves and then lose sleep yet again while studying accounting - call me if ur bored, i'll be up late...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/15/09 08:11 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","ATTENTION EVERYONE!!! Vote for the short ""AFTER HOURS"" to support *PROPNAME* - our local Michigan talent and a wonderful person. Repost please!!! http:////www.thirteen.org//sites//reel13//category//vote//",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/24/09 07:11 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","is looking forward to eating his body weight tomorrow :)",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/26/09 12:29 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","Yesterday after school, I got bored and decided to go into the backyard and play with my slingshot. I didn't have any ammo, so I just used peanuts and shot them at trees. I decided to shoot at one really far away. Out of nowhere, a squirrel leaped out of a tree, intercepted the peanut, landed on another tree, ate the peanut, gave me what looked like a thumbs-up, and ran away. Ninja squirrel, you amaze me. MLIA.",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/27/09 04:41 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","would love to sleep, but *PROPNAME* writes too damn well!!!",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",10/01/09 03:21 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","is rather looking forward to the holidays because of his potential whereabouts during that...",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/28/09 07:14 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","gets overly excited when pressing the wrong buttons on the keyboard causes the discovery of a new shortcut :)",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/29/09 07:38 PM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","considers himself to be one of the luckiest men EVER!!! ^_^",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",12/02/09 06:42 AM,739,267574,98.39,0.01,270029,0.5,0.07
"ecbddbfe00e0f83cfdb802a7186061c7","WOW!!! I just spent 20 minutes reading just this one strip... http:////xkcd.com//657//",4.30,2.15,3.60,3.30,4.10,"y","n","y","n","y",11/02/09 06:44 PM,739,267574,98.39,0.01,270029,0.5,0.07
